"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2020-09-22","1576.55","1577.19","1541.75","1546.15","0.00","2810425268"
"NEPSE","2020-09-21","1587.82","1587.99","1561.49","1569.06","0.00","2637376216"
"NEPSE","2020-09-20","1595.47","1605.12","1574.08","1575.18","0.00","2742795692"
"NEPSE","2020-09-17","1555.86","1577.99","1547.13","1572.18","0.00","3315664319"
"NEPSE","2020-09-16","1537.35","1543.98","1530.67","1541.4","0.00","1845634030"
"NEPSE","2020-09-15","1544.71","1548.35","1531.05","1536.03","0.00","1800197903"
"NEPSE","2020-09-14","1545.68","1553.56","1538.43","1540.51","0.00","3134135908"
"NEPSE","2020-09-13","1528.15","1537.25","1522.28","1537.25","0.00","3386859972"
"NEPSE","2020-09-10","1514.13","1532.48","1512.53","1520.69","0.00","2170068283"
"NEPSE","2020-09-09","1501.86","1511.93","1495.11","1508.2","0.00","2563415186"
"NEPSE","2020-09-08","1491.33","1500.15","1477.25","1495.15","0.00","1798363063"
"NEPSE","2020-09-07","1503.37","1503.37","1483.65","1487.81","0.00","2164930214"
"NEPSE","2020-09-06","1538.42","1538.42","1494.97","1499.97","0.00","2782377887"
"NEPSE","2020-09-03","1524.19","1524.67","1497.47","1510.42","0.00","2634886231"
"NEPSE","2020-09-02","1509.4","1519.78","1499.72","1510.57","0.00","4181036115"
"NEPSE","2020-08-31","1466.57","1489.01","1466.57","1484.99","0.00","3462586125"
"NEPSE","2020-08-30","1459.16","1462.67","1444.92","1462.67","0.00","1614554300"
"NEPSE","2020-08-27","1467.07","1472.73","1454.96","1458.04","0.00","1981761050"
"NEPSE","2020-08-26","1445.47","1468.03","1445.47","1462.03","0.00","2656163730"
"NEPSE","2020-08-25","1435.21","1440.94","1428.74","1440.94","0.00","1855180510"
"NEPSE","2020-08-24","1413.09","1431.6","1413.09","1431.6","0.00","2139202075"
"NEPSE","2020-08-23","1399.48","1410.34","1394.09","1410.34","0.00","1108053597"
"NEPSE","2020-08-20","1392.89","1403.75","1392.89","1397.57","0.00","393129068"
"NEPSE","2020-08-19","1409.44","1409.44","1388.17","1391.29","0.00","976235059"
"NEPSE","2020-08-18","1403.98","1414.29","1400.81","1407.89","0.00","1239017426"
"NEPSE","2020-08-17","1391.79","1402.21","1385.7","1402.21","0.00","1074932597"
"NEPSE","2020-08-16","1407.85","1407.85","1381.89","1391.46","0.00","1259320850"
"NEPSE","2020-08-13","1431.89","1431.89","1407.43","1408.79","0.00","1048911791"
"NEPSE","2020-08-12","1426.55","1427.15","1413.55","1425.32","0.00","951960208"
"NEPSE","2020-08-11","1433.35","1441.31","1421.17","1423.81","0.00","1271738914"
"NEPSE","2020-08-10","1394.78","1430.41","1394.34","1430.41","0.00","1555518923"
"NEPSE","2020-08-09","1383.98","1392.68","1363.22","1392.68","0.00","977895525"
"NEPSE","2020-08-06","1387.44","1388.68","1365.66","1381.37","0.00","920997056"
"NEPSE","2020-08-05","1403.88","1403.88","1374.13","1382.66","0.00","1189526408"
"NEPSE","2020-08-03","1395.08","1411.13","1384.86","1403.86","0.00","1290252213"
"NEPSE","2020-08-02","1441.26","1441.26","1396.02","1396.28","0.00","1841242332"
"NEPSE","2020-07-30","1433.14","1444.06","1421.07","1439.06","0.00","1320266678"
"NEPSE","2020-07-29","1452.07","1452.07","1431.46","1431.52","0.00","1687093091"
"NEPSE","2020-07-28","1463.81","1466.04","1449.86","1454.89","0.00","1259751557"
"NEPSE","2020-07-27","1467.89","1475.2","1456.47","1462.48","0.00","1793915286"
"NEPSE","2020-07-26","1445.6","1464.88","1444.77","1465.1","0.00","1942679380"
"NEPSE","2020-07-23","1434.08","1440.32","1417.32","1442.61","0.00","1327135218"
"NEPSE","2020-07-22","1452.78","1461.29","1429.65","1432.44","0.00","1532511716"
"NEPSE","2020-07-21","1472.19","1479.3","1444.5","1449.94","0.00","1872220447"
"NEPSE","2020-07-20","1539.37","1556.19","1460.15","1464.94","0.00","2802233715"
"NEPSE","2020-07-19","1408.51","1479.03","1408.51","1479.03","0.00","62566293"
"NEPSE","2020-07-16","1364.24","1395.82","1362.62","1394.77","0.00","1041770867"
"NEPSE","2020-07-15","1347.88","1367.82","1347.88","1362.34","0.00","1160491522"
"NEPSE","2020-07-14","1344.42","1349.24","1340.66","1347.44","0.00","994545109"
"NEPSE","2020-07-13","1342.59","1352.69","1334.17","1342.4","0.00","1088716118"
"NEPSE","2020-07-12","1331.31","1351.82","1331.31","1340.29","0.00","1111090272"
"NEPSE","2020-07-09","1327.13","1333.25","1312.01","1331.27","0.00","908086197"
"NEPSE","2020-07-08","1338.54","1343.59","1319.1","1326.53","0.00","1078462141"
"NEPSE","2020-07-07","1299.72","1345.96","1299.72","1336.66","0.00","1199041859"
"NEPSE","2020-07-06","1266.08","1298.73","1259.94","1298.73","0.00","927841329"
"NEPSE","2020-07-05","1256.18","1280.93","1246.8","1265.45","0.00","1033390231"
"NEPSE","2020-07-02","1351.89","1362.35","1256.11","1256.11","0.00","476654971"
"NEPSE","2020-07-01","1261.54","1336.52","1261.54","1336.52","0.00","407352247"
"NEPSE","2020-06-30","1187.25","1260.75","1185.72","1260.75","0.00","227212194"
"NEPSE","2020-06-29","1197.09","1200.64","1149.73","1188.7","0.00","347771833"
"NEPSE","2020-05-13","1225.68","1225.68","1201.57","1201.57","0.00","3613523"
"NEPSE","2020-05-12","1250.95","1250.95","1226.15","1226.15","0.00","104372646"
"NEPSE","2020-03-22","1269.08","1275.42","1246.2","1251.45","0.00","194642984"
"NEPSE","2020-03-19","1249.26","1278.93","1223.04","1269.3","0.00","1903142008"
"NEPSE","2020-03-18","1272.1","1286.46","1234.16","1255.8","0.00","1184416878"
"NEPSE","2020-03-17","1316.74","1321.26","1266.44","1272.06","0.00","1465184656"
"NEPSE","2020-03-16","1312.69","1334.12","1291.67","1316.39","0.00","1615341877"
"NEPSE","2020-03-15","1362.25","1362.25","1310.71","1313.04","0.00","2101417292"
"NEPSE","2020-03-12","1424.6","1430.77","1371.56","1377.18","0.00","2206662182"
"NEPSE","2020-03-11","1349.86","1423.09","1349.86","1423.09","0.00","2221081690"
"NEPSE","2020-03-10","1435.86","1436.66","1349.31","1349.31","0.00","1076696300"
"NEPSE","2020-03-05","1442.92","1464.62","1408.82","1435.7","0.00","2457093463"
"NEPSE","2020-03-04","1511.41","1513.43","1439.38","1441.2","0.00","2908472603"
"NEPSE","2020-03-03","1491.23","1540.59","1439.53","1509.67","0.00","3851622996"
"NEPSE","2020-03-02","1593.08","1593.5","1495.3","1495.3","0.00","2154428215"
"NEPSE","2020-03-01","1639.87","1667.74","1591.36","1591.36","0.00","4847437505"
"NEPSE","2020-02-27","1598.81","1635.51","1558.65","1632.17","0.00","4460536251"
"NEPSE","2020-02-26","1548.32","1596.13","1548.32","1596.13","0.00","4154883092"
"NEPSE","2020-02-25","1504.8","1544.07","1480.24","1545.19","0.00","2992160524"
"NEPSE","2020-02-24","1507.98","1536.83","1499.04","1502.18","0.00","3410516278"
"NEPSE","2020-02-23","1435.87","1509.92","1435.87","1504.14","0.00","3608526354"
"NEPSE","2020-02-20","1405.51","1434.57","1405.51","1434.57","0.00","2785004908"
"NEPSE","2020-02-19","1399.29","1406.25","1389.12","1405.25","0.00","1628841389"
"NEPSE","2020-02-18","1399.47","1416.87","1387.68","1400.01","0.00","2125977034"
"NEPSE","2020-02-17","1364.34","1403.21","1364.34","1398.24","0.00","2687533442"
"NEPSE","2020-02-16","1344.73","1363.97","1344.73","1363.97","0.00","1978108701"
"NEPSE","2020-02-13","1346.45","1354.88","1342.9","1344.59","0.00","1773805746"
"NEPSE","2020-02-12","1341.07","1353.29","1340.87","1345.97","0.00","1509784311"
"NEPSE","2020-02-11","1324.31","1342.91","1323.69","1341.38","0.00","1532250440"
"NEPSE","2020-02-10","1320.77","1329.84","1315.37","1324.26","0.00","932086055"
"NEPSE","2020-02-09","1332.91","1333.85","1316.1","1319.99","0.00","950402584"
"NEPSE","2020-02-06","1341.03","1346.6","1331.02","1333.69","0.00","1049345436"
"NEPSE","2020-02-05","1338.5","1342.62","1335.72","1342.36","0.00","1082483909"
"NEPSE","2020-02-04","1351.01","1353.27","1334.09","1337.04","0.00","1570166163"
"NEPSE","2020-02-03","1348.12","1355.27","1339.6","1349.13","0.00","1611719203"
"NEPSE","2020-02-02","1325.62","1349.68","1331.87","1346.64","0.00","2077987799"
"NEPSE","2020-01-30","1306.29","1331.83","1306.29","1325.38","0.00","1966219749"
"NEPSE","2020-01-29","1306.16","1311.74","1302.14","1305.88","0.00","1293711383"
"NEPSE","2020-01-28","1300.65","1316.44","1300.65","1306.15","0.00","1400467805"
"NEPSE","2020-01-27","1276.68","1300.62","1274.03","1300.62","0.00","917359865"
"NEPSE","2020-01-26","1298.67","1299.46","1275.52","1276.68","0.00","965018662"
"NEPSE","2020-01-23","1314.16","1320.76","1295.8","1297.47","0.00","1384209412"
"NEPSE","2020-01-22","1324.32","1325.69","1310.64","1313.42","0.00","1581381364"
"NEPSE","2020-01-21","1318.65","1331.28","1309.14","1320.47","0.00","1519976760"
"NEPSE","2020-01-20","1342.7","1359.32","1308.62","1317.11","0.00","1953780000"
"NEPSE","2020-01-19","1310.26","1349.1","1310.26","1343.65","0.00","2090877917"
"NEPSE","2020-01-16","1284.28","1313.19","1284.28","1310.23","0.00","1682330000"
"NEPSE","2020-01-15","1263.32","1287.2","1263.32","1284.23","0.00","893677000"
"NEPSE","2020-01-14","1271.11","1274.86","1254.3","1263.38","0.00","1026443666"
"NEPSE","2020-01-13","1260.01","1285.5","1259.34","1270.86","0.00","1665520000"
"NEPSE","2020-01-12","1213.19","1255.72","1213.19","1255.72","0.00","1335747967"
"NEPSE","2020-01-09","1209.87","1216.23","1206.49","1213.11","0.00","837035757"
"NEPSE","2020-01-08","1217.82","1223.66","1207.26","1209.6","0.00","732169261"
"NEPSE","2020-01-07","1200.65","1218.14","1200.65","1216.92","0.00","1102736748"
"NEPSE","2020-01-06","1183.35","1200.69","1183.35","1200.69","0.00","842582150"
"NEPSE","2020-01-05","1166.49","1187.33","1163.39","1182.31","0.00","712425827"
"NEPSE","2020-01-02","1168.63","1169.27","1165.24","1166.21","0.00","532211211"
"NEPSE","2020-01-01","1166.52","1169.5","1163.99","1169.5","0.00","372988301"
"NEPSE","2019-12-31","1168.61","1171.48","1163.02","1166.03","0.00","442256156"
"NEPSE","2019-12-30","1161.82","1167.95","1159.25","1167.95","0.00","622363488"
"NEPSE","2019-12-29","1166.86","1167.24","1159.23","1162.43","0.00","422453909"
"NEPSE","2019-12-26","1167.74","1170.45","1165.94","1167.41","0.00","588677887"
"NEPSE","2019-12-25","1166.56","1173.14","1165.77","1168.03","0.00","538340829"
"NEPSE","2019-12-24","1169.32","1176.7","1164.85","1166.21","0.00","721642965"
"NEPSE","2019-12-23","1150.92","1168.79","1150.92","1168.58","0.00","595764544"
"NEPSE","2019-12-22","1149.62","1151.3","1147.67","1150.81","0.00","374466465"
"NEPSE","2019-12-19","1152.06","1154.28","1148.35","1149.64","0.00","419088133"
"NEPSE","2019-12-18","1155.32","1158.15","1150.14","1152.07","0.00","294709858"
"NEPSE","2019-12-17","1154.86","1158.36","1150.66","1155.37","0.00","279244135"
"NEPSE","2019-12-16","1167.82","1170.56","1153.23","1154.11","0.00","407900555"
"NEPSE","2019-12-15","1172.44","1181.7","1167.86","1167.86","0.00","686076111"
"NEPSE","2019-12-12","1162.25","1175.3","1159.91","1172.64","0.00","675173000"
"NEPSE","2019-12-11","1155.05","1166.15","1153.14","1161.47","0.00","551377852"
"NEPSE","2019-12-10","1149.09","1158.11","1147.43","1151.36","0.00","500328915"
"NEPSE","2019-12-09","1135.36","1155.06","1132.88","1148.89","0.00","464220392"
"NEPSE","2019-12-08","1131.92","1135.37","1125.81","1135.37","0.00","287527825"
"NEPSE","2019-12-05","1124.47","1134.93","1124.44","1131.92","0.00","358839860"
"NEPSE","2019-12-04","1116.12","1128","1116.12","1124.47","0.00","308214465"
"NEPSE","2019-12-03","1112.06","1117.82","1111.19","1115.74","0.00","266801558"
"NEPSE","2019-12-02","1112.87","1113.73","1110.98","1111.99","0.00","232259331"
"NEPSE","2019-12-01","1112.79","1114.31","1109.97","1112.85","0.00","206314323"
"NEPSE","2019-11-28","1117.64","1119.63","1112.79","1112.79","0.00","243391320"
"NEPSE","2019-11-27","1109.09","1117.46","1108.02","1117.46","0.00","212363736"
"NEPSE","2019-11-26","1110.08","1111.76","1107.57","1109.16","0.00","295869180"
"NEPSE","2019-11-25","1110.11","1112.15","1102.46","1110.08","0.00","288858484"
"NEPSE","2019-11-24","1120.62","1121.94","1108.76","1110.08","0.00","280534415"
"NEPSE","2019-11-21","1128.34","1128.69","1118.1","1120.6","0.00","297797071"
"NEPSE","2019-11-20","1130.01","1139.74","1127.63","1128.34","0.00","303724204"
"NEPSE","2019-11-19","1131.13","1132.4","1127.91","1129.99","0.00","259330595"
"NEPSE","2019-11-18","1131.4","1133.43","1128","1131.12","0.00","356861857"
"NEPSE","2019-11-17","1135.73","1137.25","1129.15","1131.36","0.00","355159768"
"NEPSE","2019-11-14","1135.15","1139.41","1133.67","1135.95","0.00","228357493"
"NEPSE","2019-11-13","1140.65","1140.65","1133.49","1135.16","0.00","275427886"
"NEPSE","2019-11-12","1146.14","1147.06","1138.57","1139.96","0.00","379849435"
"NEPSE","2019-11-11","1132.7","1147.74","1132.7","1145.57","0.00","549998241"
"NEPSE","2019-11-10","1132.47","1135.9","1129.89","1131.8","0.00","293149044"
"NEPSE","2019-11-07","1138.27","1139.36","1131.33","1131.97","0.00","374150571"
"NEPSE","2019-11-06","1139.49","1141.08","1136.74","1138.02","0.00","206253847"
"NEPSE","2019-11-05","1140.21","1141.86","1138.66","1139.45","0.00","284472501"
"NEPSE","2019-11-04","1139.57","1141.13","1135.96","1140.26","0.00","191854333"
"NEPSE","2019-11-03","1145.83","1146.88","1136.39","1139.29","0.00","175544472"
"NEPSE","2019-10-31","1149.74","1151.48","1143.07","1146.17","0.00","254312462"
"NEPSE","2019-10-24","1142.41","1150.47","1141.39","1149.34","0.00","327632258"
"NEPSE","2019-10-23","1135.4","1142.82","1135.4","1142.6","0.00","163757847"
"NEPSE","2019-10-22","1132.45","1134.81","1130.21","1134.79","0.00","165296005"
"NEPSE","2019-10-21","1133.73","1135.84","1130.14","1132.4","0.00","164349536"
"NEPSE","2019-10-20","1137.69","1138.99","1132.58","1133.71","0.00","113359956"
"NEPSE","2019-10-17","1137.03","1140.38","1135.87","1137.75","0.00","182994905"
"NEPSE","2019-10-16","1142.39","1142.71","1136","1137.03","0.00","196618963"
"NEPSE","2019-10-15","1138.38","1142.04","1135.86","1142.04","0.00","222452078"
"NEPSE","2019-10-14","1149.01","1151.52","1135.04","1136.96","0.00","218635691"
"NEPSE","2019-10-10","1149.03","1151.81","1148.13","1149.01","0.00","63845411"
"NEPSE","2019-10-03","1142.44","1149.4","1138.58","1149.4","0.00","176633514"
"NEPSE","2019-10-02","1145.69","1149.7","1140.07","1140.71","0.00","203287237"
"NEPSE","2019-10-01","1135.05","1146.11","1134.82","1145.69","0.00","311488652"
"NEPSE","2019-09-30","1125.49","1135.56","1121.09","1135.56","0.00","168828923"
"NEPSE","2019-09-29","1129.81","1131.87","1123.66","1125.14","0.00","241498554"
"NEPSE","2019-09-26","1131.52","1133.8","1128.61","1129.8","0.00","212541352"
"NEPSE","2019-09-25","1134.56","1135.26","1130.88","1131.53","0.00","166921799"
"NEPSE","2019-09-24","1140.99","1141.62","1132.72","1134.56","0.00","218278449"
"NEPSE","2019-09-23","1139.92","1147.85","1137.87","1140.98","0.00","177279039"
"NEPSE","2019-09-22","1155.3","1157.79","1135.18","1139.25","0.00","226950238"
"NEPSE","2019-09-19","1173.44","1178.28","1155.3","1155.3","0.00","399930871"
"NEPSE","2019-09-18","1150.65","1173.14","1150.65","1172.15","0.00","455311885"
"NEPSE","2019-09-17","1127.26","1152.51","1127.26","1150.74","0.00","383957426"
"NEPSE","2019-09-16","1140.49","1140.55","1122.02","1123.83","0.00","343918221"
"NEPSE","2019-09-15","1157.68","1160.55","1140.01","1140.01","0.00","288099912"
"NEPSE","2019-09-12","1163.71","1164.09","1156.37","1157.88","0.00","376184491"
"NEPSE","2019-09-11","1166.68","1168.06","1161.95","1163.21","0.00","341745136"
"NEPSE","2019-09-10","1168.91","1172.82","1161.2","1166.67","0.00","237959653"
"NEPSE","2019-09-09","1178.47","1180.28","1166.09","1168.91","0.00","299200764"
"NEPSE","2019-09-08","1192.07","1192.33","1176.41","1178.46","0.00","305310719"
"NEPSE","2019-09-05","1195.89","1196.92","1189.05","1191.07","0.00","290177357"
"NEPSE","2019-09-04","1192.21","1198.48","1183.4","1194.77","0.00","436444688"
"NEPSE","2019-09-03","1170.87","1190.9","1156.72","1190.9","0.00","510552041"
"NEPSE","2019-09-02","1184.93","1190.88","1167.81","1170.34","0.00","407569712"
"NEPSE","2019-09-01","1196.6","1198.51","1184.06","1184.78","0.00","297398003"
"NEPSE","2019-08-29","1198.49","1201.23","1194.09","1196.41","0.00","277359659"
"NEPSE","2019-08-28","1209.7","1213.46","1197.32","1197.75","0.00","371022592"
"NEPSE","2019-08-27","1203.42","1212.3","1203.4","1208","0.00","244668209"
"NEPSE","2019-08-26","1209.7","1210.24","1199.31","1203.13","0.00","380596571"
"NEPSE","2019-08-25","1212.76","1213.23","1201.71","1209.62","0.00","350269509"
"NEPSE","2019-08-22","1214.37","1220.9","1212.43","1213.06","0.00","261670203"
"NEPSE","2019-08-21","1213.96","1216.3","1209.77","1214.05","0.00","292641728"
"NEPSE","2019-08-20","1222.04","1222.87","1212.1","1213.63","0.00","272509024"
"NEPSE","2019-08-19","1214.96","1229.5","1210.8","1222.06","0.00","389625280"
"NEPSE","2019-08-18","1224.03","1226.07","1214.33","1214.83","0.00","329527904"
"NEPSE","2019-08-15","1225.11","1226.06","1221.8","1224.03","0.00","424323136"
"NEPSE","2019-08-14","1230.97","1231.49","1224.43","1225.9","0.00","257285008"
"NEPSE","2019-08-13","1234.59","1236.47","1229.06","1231.07","0.00","481629760"
"NEPSE","2019-08-12","1234.68","1236.82","1232.11","1233.85","0.00","314228928"
"NEPSE","2019-08-11","1236.62","1237.97","1229.69","1233.71","0.00","311756864"
"NEPSE","2019-08-08","1248.91","1248.91","1237.7","1238.56","0.00","454629568"
"NEPSE","2019-08-07","1245.2","1249.98","1239.55","1248.48","0.00","368645664"
"NEPSE","2019-08-06","1255.74","1255.74","1243.74","1245.73","0.00","450755168"
"NEPSE","2019-08-05","1260.3","1261.63","1253.5","1255.09","0.00","443205472"
"NEPSE","2019-08-04","1263.87","1266.37","1258.27","1259.64","0.00","474151744"
"NEPSE","2019-08-01","1265.52","1270.88","1262.55","1263.84","0.00","590588224"
"NEPSE","2019-07-31","1259.53","1267.73","1257.91","1265.57","0.00","370002048"
"NEPSE","2019-07-30","1256.01","1262.16","1256.01","1259.37","0.00","294305024"
"NEPSE","2019-07-29","1252.72","1259.69","1252.72","1255.98","0.00","350812576"
"NEPSE","2019-07-28","1266.63","1266.63","1250.18","1252.8","0.00","492673664"
"NEPSE","2019-07-25","1284.41","1284.41","1269.35","1269.92","0.00","550532160"
"NEPSE","2019-07-24","1277.48","1284.99","1276.07","1284.07","0.00","443481376"
"NEPSE","2019-07-23","1271.24","1279.42","1271.22","1277.17","0.00","368980864"
"NEPSE","2019-07-22","1268.77","1272.38","1267.92","1271.23","0.00","316643424"
"NEPSE","2019-07-21","1276.29","1276.31","1265.6","1268.74","0.00","298157120"
"NEPSE","2019-07-18","1275.71","1283.63","1272.49","1272.49","0.00","411369312"
"NEPSE","2019-07-17","1258.94","1274.86","1258.81","1274.86","0.00","426743456"
"NEPSE","2019-07-16","1285.48","1285.5","1256.46","1259.01","0.00","347289280"
"NEPSE","2019-07-15","1250.09","1254.56","1249.17","1254.56","0.00","430525920"
"NEPSE","2019-07-14","1248.94","1253.09","1248.59","1249.49","0.00","285214560"
"NEPSE","2019-07-11","1249.46","1251.09","1247.63","1248.53","0.00","460036576"
"NEPSE","2019-07-10","1250.43","1251.89","1246.15","1249.15","0.00","573447488"
"NEPSE","2019-07-09","1247.41","1252.2","1244.36","1250.27","0.00","468263776"
"NEPSE","2019-07-08","1256.15","1257.57","1245.62","1247.35","0.00","591053824"
"NEPSE","2019-07-07","1262.98","1263.82","1255.01","1256.04","0.00","540529472"
"NEPSE","2019-07-04","1269.48","1272.79","1258.87","1260.47","0.00","670169920"
"NEPSE","2019-07-03","1253.52","1270.04","1249.5","1268.68","0.00","550247808"
"NEPSE","2019-07-02","1242.83","1253.06","1238.77","1253.06","0.00","429477280"
"NEPSE","2019-07-01","1245.58","1245.68","1237.43","1241.61","0.00","364343808"
"NEPSE","2019-06-30","1258.31","1258.85","1244.81","1244.89","0.00","645099008"
"NEPSE","2019-06-27","1259.16","1260.43","1256.63","1257.15","0.00","627908800"
"NEPSE","2019-06-26","1261.1","1261.49","1255.45","1258.29","0.00","570123456"
"NEPSE","2019-06-25","1260.23","1264.52","1259.35","1261.07","0.00","364773344"
"NEPSE","2019-06-24","1254.67","1260.1","1253.01","1260.1","0.00","481492832"
